Département,Région,Ville,Gazole_prix,SP95_prix,E85_prix,GPLc_prix,E10_prix,SP98_prix,Nombre d'occurrences
Isère,Auvergne-Rhône-Alpes,Vif,2.009,,1.19,,2.029,,1
Isère,Auvergne-Rhône-Alpes,Villard-de-Lans,1.948,1.967,,,1.906,1.9975,2
Isère,Auvergne-Rhône-Alpes,Villefontaine,1.9645000000000001,2.029,,,1.929,2.0404999999999998,3
Isère,Auvergne-Rhône-Alpes,Villemoirieu,1.899,,1.119,,1.979,2.019,1
Isère,Auvergne-Rhône-Alpes,Villette-d'Anthon,1.959,,0.999,,1.899,,1
Isère,Auvergne-Rhône-Alpes,Villette-de-Vienne,1.828,1.86,,,,,1
Isère,Auvergne-Rhône-Alpes,Vinay,1.9340000000000002,,,,1.929,1.9945,2
Isère,Auvergne-Rhône-Alpes,Viriville,1.93,1.93,,,,1.98,2
Isère,Auvergne-Rhône-Alpes,Vizille,1.9613333333333334,1.952,1.099,0.88,1.9445000000000001,1.9833333333333334,3
Isère,Auvergne-Rhône-Alpes,Voiron,1.937,1.9695,1.089,0.954,1.9032499999999999,1.9936,6
Isère,Auvergne-Rhône-Alpes,Voreppe,1.9731666666666667,,1.1265,1.0765,1.9581666666666664,2.0460000000000003,7
Isère,Auvergne-Rhône-Alpes,Vézeronce-Curtin,1.929,,1.029,,1.909,2.009,1
Isère,Auvergne-Rhône-Alpes,Échirolles,1.8665,1.8359999999999999,0.994,,1.7995,1.8715,2
Jura,Bourgogne-Franche-Comté,Arbois,1.9540000000000002,,1.1139999999999999,,1.984,2.064,2
Jura,Bourgogne-Franche-Comté,Arinthod,1.959,,,,1.919,1.999,1
Jura,Bourgogne-Franche-Comté,Arlay,2.189,,,1.149,2.189,2.309,1
Jura,Bourgogne-Franche-Comté,Audelange,2.154,,,1.154,2.184,2.304,1
Jura,Bourgogne-Franche-Comté,Bans,1.929,,,,1.919,1.999,1
Jura,Bourgogne-Franche-Comté,Beaufort-Orbagna,1.9725000000000001,1.999,1.149,,1.99,2.018,2
Jura,Bourgogne-Franche-Comté,Bletterans,1.9695,1.929,,,1.99,2.0145,2
Jura,Bourgogne-Franche-Comté,Bois-d'Amont,1.979,,,,2.039,2.069,1
Jura,Bourgogne-Franche-Comté,Champagnole,1.903,1.9065,0.998,1.009,1.8780000000000001,1.9980000000000002,4
Jura,Bourgogne-Franche-Comté,Chaumergy,1.962,2.039,,,,2.089,1
Jura,Bourgogne-Franche-Comté,Chaussin,1.939,,,,1.879,1.999,1
Jura,Bourgogne-Franche-Comté,Choisey,1.899,,,0.999,1.939,2.009,1
Jura,Bourgogne-Franche-Comté,Clairvaux-les-Lacs,1.9833333333333334,1.995,,,1.99,2.01,3
Jura,Bourgogne-Franche-Comté,Coteaux du Lizon,1.942,1.999,,,,,1
Jura,Bourgogne-Franche-Comté,Damparis,2.0595,,0.998,,1.899,1.949,2
Jura,Bourgogne-Franche-Comté,Dole,1.9231666666666667,1.91825,1.0253333333333332,0.998,1.8648,2.0010000000000003,6
Jura,Bourgogne-Franche-Comté,Domblans,1.99,,,,1.99,1.99,2
Jura,Bourgogne-Franche-Comté,Doucier,1.919,,,,1.991,,1
Jura,Bourgogne-Franche-Comté,Foncine-le-Haut,1.949,,1.159,,1.979,2.059,1
Jura,Bourgogne-Franche-Comté,Foucherans,1.929,,,,1.939,,1
Jura,Bourgogne-Franche-Comté,Fraisans,1.899,1.949,,,1.909,,1
Jura,Bourgogne-Franche-Comté,Hauts de Bienne,1.99,2.07,,,,2.09,1
Jura,Bourgogne-Franche-Comté,Lavancia-Epercy,1.959,,0.998,,1.899,,1
Jura,Bourgogne-Franche-Comté,Lavans-lès-Saint-Claude,1.979,2.039,,,,2.069,1
Jura,Bourgogne-Franche-Comté,Les Rousses,1.95625,1.9866666666666666,1.0383333333333333,0.999,1.941,1.997,4
Jura,Bourgogne-Franche-Comté,Lons-le-Saunier,1.979,2.049,1.029,,1.9815,2.042666666666667,3
Jura,Bourgogne-Franche-Comté,Moirans-en-Montagne,1.939,1.949,,,1.919,,1
Jura,Bourgogne-Franche-Comté,Mont-sous-Vaudrey,1.949,2.049,,,,2.089,1
Jura,Bourgogne-Franche-Comté,Montmorot,1.949,1.959,1.012,0.995,,2.029,2
Jura,Bourgogne-Franche-Comté,Morbier,1.979,2.039,,,,2.069,1
Jura,Bourgogne-Franche-Comté,Orchamps,2.114,,,1.154,2.184,2.304,1
Jura,Bourgogne-Franche-Comté,Orgelet,1.959,1.9889999999999999,1.159,,1.889,1.989,2
Jura,Bourgogne-Franche-Comté,Parcey,1.99,1.99,,,,,1
Jura,Bourgogne-Franche-Comté,Perrigny,1.9695,1.959,,,1.9695,1.99,2
Jura,Bourgogne-Franche-Comté,Poligny,1.9300000000000002,1.972,,,1.932,,2
Jura,Bourgogne-Franche-Comté,Port-Lesney,1.929,1.969,,,1.929,,1
Jura,Bourgogne-Franche-Comté,Ranchot,1.99,1.99,,,,1.99,1
Jura,Bourgogne-Franche-Comté,Rochefort-sur-Nenon,1.926,,0.994,,1.903,1.989,2
Jura,Bourgogne-Franche-Comté,Saint-Amour,1.919,,,,1.899,1.979,1
Jura,Bourgogne-Franche-Comté,Saint-Aubin,1.909,1.959,,,1.919,,1
Jura,Bourgogne-Franche-Comté,Saint-Claude,1.9533333333333331,2.0084999999999997,1.099,0.88,1.899,2.027,3
Jura,Bourgogne-Franche-Comté,Saint-Laurent-en-Grandvaux,1.8944999999999999,2.04,1.09,,1.879,2.015,2
Jura,Bourgogne-Franche-Comté,Salins-les-Bains,1.9304999999999999,,1.059,,1.9104999999999999,1.99,2
Jura,Bourgogne-Franche-Comté,Sellières,1.969,2.039,,,,2.079,1
Jura,Bourgogne-Franche-Comté,Tavaux,1.9545,,0.999,,1.9540000000000002,1.9945,2
Jura,Bourgogne-Franche-Comté,Toulouse-le-Château,1.989,2.049,1.159,,,2.089,2
Jura,Bourgogne-Franche-Comté,Voiteur,1.979,,,,2.039,2.069,1
Landes,Nouvelle-Aquitaine,Aire-sur-l'Adour,1.9615,2.019,1.101,,1.921,1.9706666666666666,4
Landes,Nouvelle-Aquitaine,Amou,1.949,,,,1.939,1.989,1
Landes,Nouvelle-Aquitaine,Angresse,1.903,,1.079,,1.867,1.966,1
Landes,Nouvelle-Aquitaine,Biscarrosse,1.927,1.9375,,,1.848,1.9845,2
Landes,Nouvelle-Aquitaine,Bégaar,1.939,1.959,,,1.899,1.909,1
Landes,Nouvelle-Aquitaine,Bénesse-Maremne,2.032,,1.203,,1.915,1.964,1
Landes,Nouvelle-Aquitaine,Capbreton,1.9446666666666665,,0.974,,1.9206666666666667,1.9716666666666667,3
Landes,Nouvelle-Aquitaine,Castets,1.9,1.897,0.994,,1.8725,1.99,2
Landes,Nouvelle-Aquitaine,Cauneille,1.949,,0.998,,1.929,,1
Landes,Nouvelle-Aquitaine,Dax,1.9011666666666667,1.951,0.9966666666666667,,1.8707999999999998,1.9274,7
Landes,Nouvelle-Aquitaine,Gabarret,1.919,1.989,,,,1.999,1
Landes,Nouvelle-Aquitaine,Garein,1.9,1.99,,,,,1
Landes,Nouvelle-Aquitaine,Geaune,1.97,1.98,,,,,1
Landes,Nouvelle-Aquitaine,Grenade-sur-l'Adour,1.9695,1.9695,,,,1.989,2
Landes,Nouvelle-Aquitaine,Hagetmau,1.9523333333333335,1.9945,1.047,1.03,1.945,2.0135,3
Landes,Nouvelle-Aquitaine,Hastingues,2.154,,,1.06,2.154,2.254,1
Landes,Nouvelle-Aquitaine,Labenne,2.015333333333333,1.949,,1.054,2.033333333333333,2.199,3
Landes,Nouvelle-Aquitaine,Labouheyre,1.862,1.896,0.998,0.947,1.836,,2
Landes,Nouvelle-Aquitaine,Labrit,1.958,,,,1.968,2.049,1
Landes,Nouvelle-Aquitaine,Lesgor,1.939,1.959,0.998,,1.839,,1
Landes,Nouvelle-Aquitaine,Lesperon,2.1205,,,1.234,2.122,2.232,2
Landes,Nouvelle-Aquitaine,Linxe,1.849,1.872,,,1.824,1.92,1
Landes,Nouvelle-Aquitaine,Lit-et-Mixe,1.959,1.969,,,1.919,2.019,1
Landes,Nouvelle-Aquitaine,Losse,1.919,,1.039,,1.949,1.999,1
Landes,Nouvelle-Aquitaine,Magescq,1.975,1.989,,,,,1
Landes,Nouvelle-Aquitaine,Mimizan,1.9329999999999998,1.857,1.1124999999999998,0.97,1.9213333333333333,1.9675,3
Landes,Nouvelle-Aquitaine,Moliets-et-Maa,1.898,,1.049,,1.889,1.959,1
Landes,Nouvelle-Aquitaine,Mont-de-Marsan,1.9315,1.9105,0.995,0.9570000000000001,1.8760000000000001,1.9695,6
Landes,Nouvelle-Aquitaine,Montfort-en-Chalosse,1.939,1.949,,,,1.979,1
Landes,Nouvelle-Aquitaine,Morcenx-la-Nouvelle,1.939,1.959,,,1.949,1.979,2
Landes,Nouvelle-Aquitaine,Mugron,1.937,1.955,,,,1.999,1
Landes,Nouvelle-Aquitaine,Parentis-en-Born,1.969,1.979,,,1.939,2.029,3
Landes,Nouvelle-Aquitaine,Peyrehorade,1.9875,1.975,,,1.976,1.9945,2
Landes,Nouvelle-Aquitaine,Pissos,1.949,1.929,,,,1.979,1
Landes,Nouvelle-Aquitaine,Pomarez,1.919,1.949,,,,1.989,1
Landes,Nouvelle-Aquitaine,Pontonx-sur-l'Adour,1.939,,0.998,,1.849,1.909,1
Landes,Nouvelle-Aquitaine,Pouillon,1.899,,0.999,,1.869,1.979,1
Landes,Nouvelle-Aquitaine,Rion-des-Landes,1.884,1.979,0.982,,1.823,1.959,2
Landes,Nouvelle-Aquitaine,Sabres,1.95,1.99,,,,,1
Landes,Nouvelle-Aquitaine,Saint-Geours-de-Maremne,2.02,,1.09,,1.999,2.09,1
Landes,Nouvelle-Aquitaine,Saint-Julien-en-Born,1.949,1.969,,,,1.989,1
Landes,Nouvelle-Aquitaine,Saint-Justin,1.909,1.959,,,,1.999,1
Landes,Nouvelle-Aquitaine,Saint-Martin-de-Seignanx,1.938,1.949,,,1.915,1.998,1
Landes,Nouvelle-Aquitaine,Saint-Michel-Escalus,1.935,,1.058,,1.904,1.961,1
Landes,Nouvelle-Aquitaine,Saint-Paul-lès-Dax,1.888,1.859,0.9904999999999999,,1.833,1.918,2
Landes,Nouvelle-Aquitaine,Saint-Pierre-du-Mont,1.95425,1.9755000000000003,1.041,0.88,1.9465000000000001,1.9945,4
Landes,Nouvelle-Aquitaine,Saint-Sever,1.959,1.962,,1.019,1.929,1.999,2
Landes,Nouvelle-Aquitaine,Saint-Vincent-de-Paul,1.99,,0.994,0.88,1.976,1.99,1
Landes,Nouvelle-Aquitaine,Saint-Vincent-de-Tyrosse,1.906,,0.974,0.955,1.849,1.942,1
Landes,Nouvelle-Aquitaine,Samadet,1.97,1.98,,,1.97,,1
Landes,Nouvelle-Aquitaine,Sanguinet,1.909,1.939,0.999,,1.899,,2
Landes,Nouvelle-Aquitaine,Sarbazan,1.9100000000000001,1.875,1.034,,1.8615,1.96,2
Landes,Nouvelle-Aquitaine,Saugnac-et-Cambran,1.99,,,,1.99,1.99,1
Landes,Nouvelle-Aquitaine,Saugnac-et-Muret,2.1,,,1.06,2.12,2.22,2
Landes,Nouvelle-Aquitaine,Soorts-Hossegor,1.929,,,,1.919,1.999,1
Landes,Nouvelle-Aquitaine,Soustons,1.8695,,0.99,,1.8445,1.927,3
Landes,Nouvelle-Aquitaine,Tarnos,1.9395,1.931,1.02,,1.832,1.892,2
Landes,Nouvelle-Aquitaine,Tartas,1.957,1.9875,,0.966,1.976,2.0095,3
Landes,Nouvelle-Aquitaine,Tosse,1.911,1.897,,,1.849,1.942,1
Landes,Nouvelle-Aquitaine,Villeneuve-de-Marsan,1.979,1.999,,,,2.009,1
Landes,Nouvelle-Aquitaine,Ychoux,1.99,1.99,,,,,1
Landes,Nouvelle-Aquitaine,Ygos-Saint-Saturnin,1.99,,,,,1.99,1
Loir-et-Cher,Centre-Val de Loire,Beauce la Romaine,1.9,,,,1.889,1.959,1
Loir-et-Cher,Centre-Val de Loire,Binas,1.884,1.99,,,,,1
Loir-et-Cher,Centre-Val de Loire,Blois,1.9744,1.9343333333333332,1.013,0.945,1.945,2.06,5
Loir-et-Cher,Centre-Val de Loire,Chailles,1.842,,,,1.834,1.905,2
Loir-et-Cher,Centre-Val de Loire,Chaumont-sur-Tharonne,2.0665,,,1.0745,2.0865,2.1765,2
Loir-et-Cher,Centre-Val de Loire,Chissay-en-Touraine,1.899,1.916,,,1.873,1.954,1
Loir-et-Cher,Centre-Val de Loire,Châtres-sur-Cher,1.95,1.97,,,,1.99,1
Loir-et-Cher,Centre-Val de Loire,Faverolles-sur-Cher,,,,,,,1
Loir-et-Cher,Centre-Val de Loire,Herbault,1.949,,,,1.889,1.979,1
Loir-et-Cher,Centre-Val de Loire,Josnes,1.95,,,,,1.95,1
Loir-et-Cher,Centre-Val de Loire,La Chaussée-Saint-Victor,1.9340000000000002,1.984,,,1.899,1.9945,2
Loir-et-Cher,Centre-Val de Loire,Lamotte-Beuvron,1.9826666666666668,1.979,0.998,,1.9695,1.9893333333333334,3
Loir-et-Cher,Centre-Val de Loire,Le Controis-en-Sologne,1.9435,,1.018,1.023,1.9105,1.968,2
Loir-et-Cher,Centre-Val de Loire,Marchenoir,1.929,1.934,,,,1.954,1
Loir-et-Cher,Centre-Val de Loire,Mer,1.895,1.949,1.039,,,1.979,1
Loir-et-Cher,Centre-Val de Loire,Mondoubleau,1.929,1.999,,,1.969,2.039,1
Loir-et-Cher,Centre-Val de Loire,Mont-près-Chambord,1.89,,0.998,,1.861,1.97,1
Loir-et-Cher,Centre-Val de Loire,Montoire-sur-le-Loir,1.885,1.919,0.998,,1.868,1.9620000000000002,2
Loir-et-Cher,Centre-Val de Loire,Montrichard Val de Cher,1.939,,,,1.899,1.999,1
Loir-et-Cher,Centre-Val de Loire,Morée,1.999,2.099,1.099,,,,1
Loir-et-Cher,Centre-Val de Loire,Mur-de-Sologne,1.99,1.99,,,,,1
Loir-et-Cher,Centre-Val de Loire,Neung-sur-Beuvron,1.899,1.939,,,,1.959,1
Loir-et-Cher,Centre-Val de Loire,Noyers-sur-Cher,1.9,,0.998,,1.893,1.985,1
Loir-et-Cher,Centre-Val de Loire,Pruniers-en-Sologne,1.9595,1.959,1.259,1.054,1.9445000000000001,1.9945,2
Loir-et-Cher,Centre-Val de Loire,Romorantin-Lanthenay,1.9274,1.925,0.96,0.887,1.875333333333333,1.9646666666666668,5
Loir-et-Cher,Centre-Val de Loire,Saint-Aignan,1.899,1.916,,,1.842,1.985,1
Loir-et-Cher,Centre-Val de Loire,Saint-Georges-sur-Cher,1.99,,,,1.99,1.99,1
Loir-et-Cher,Centre-Val de Loire,Saint-Laurent-Nouan,1.899,,1.029,,1.869,1.979,1
Loir-et-Cher,Centre-Val de Loire,Saint-Ouen,1.9849999999999999,,1.013,,1.916,1.9815,2
Loir-et-Cher,Centre-Val de Loire,Salbris,1.959,,,,1.929,1.999,2
Loir-et-Cher,Centre-Val de Loire,Savigny-sur-Braye,1.929,1.962,,,,1.999,2
Loir-et-Cher,Centre-Val de Loire,Selles-sur-Cher,1.929,1.959,,,1.899,1.999,1
Loir-et-Cher,Centre-Val de Loire,Theillay,2.094,,1.234,1.06,2.1239999999999997,2.224,2
Loir-et-Cher,Centre-Val de Loire,Vendôme,1.9266666666666667,1.901,,0.975,1.8883333333333334,1.9693333333333334,3
Loir-et-Cher,Centre-Val de Loire,Veuzain-sur-Loire,1.979,,1.019,,1.959,2.049,1
Loir-et-Cher,Centre-Val de Loire,Villebarou,1.919,,,0.945,1.929,1.999,1
Loir-et-Cher,Centre-Val de Loire,Villerbon,2.0839999999999996,,1.279,1.054,2.1155,2.2305,2
Loir-et-Cher,Centre-Val de Loire,Vineuil,1.93025,1.979,0.9875,0.945,1.8895,1.984,4
Loir-et-Cher,Centre-Val de Loire,Épuisay,1.96,1.96,,,,1.99,1
Loire,Auvergne-Rhône-Alpes,Andrézieux-Bouthéon,1.95075,1.934,1.02,0.919,1.9223333333333332,2.003,4
Loire,Auvergne-Rhône-Alpes,Balbigny,1.941,,1.09,,1.921,2.009,2
Loire,Auvergne-Rhône-Alpes,Bellegarde-en-Forez,1.99,1.99,,,,,1
Loire,Auvergne-Rhône-Alpes,Bourg-Argental,1.9449999999999998,1.999,,,1.99,2.02,2
Loire,Auvergne-Rhône-Alpes,Boën-sur-Lignon,1.9393333333333331,1.9595,0.999,,1.889,2.0395,3
Loire,Auvergne-Rhône-Alpes,Chambœuf,1.939,,,,1.879,1.959,1
Loire,Auvergne-Rhône-Alpes,Charlieu,1.955,1.99,,,1.929,2.029,2
Loire,Auvergne-Rhône-Alpes,Chavanay,1.886,,0.935,,1.843,,1
Loire,Auvergne-Rhône-Alpes,Chazelles-sur-Lyon,1.9545,1.949,1.099,,1.99,1.9895,2
Loire,Auvergne-Rhône-Alpes,Civens,1.96,,0.999,,1.859,1.979,1
Loire,Auvergne-Rhône-Alpes,Commelle-Vernay,1.929,1.899,,,,,1
Loire,Auvergne-Rhône-Alpes,Feurs,1.9649999999999999,,,1.014,1.9093333333333333,1.9555,3
Loire,Auvergne-Rhône-Alpes,Firminy,1.9496666666666667,1.909,1.362,,1.928,2.089,3
Loire,Auvergne-Rhône-Alpes,L'Horme,1.9283333333333335,,1.0223333333333333,,1.9106666666666667,2.005666666666667,3
Loire,Auvergne-Rhône-Alpes,La Fouillouse,1.928,,1.069,,1.968,1.999,1
Loire,Auvergne-Rhône-Alpes,La Pacaudière,1.969,2.009,,,,2.039,1
Loire,Auvergne-Rhône-Alpes,La Ricamarie,1.886,,,0.989,1.885,1.979,1
Loire,Auvergne-Rhône-Alpes,La Tourette,1.899,,0.999,,1.899,,1
Loire,Auvergne-Rhône-Alpes,Le Chambon-Feugerolles,1.8963333333333334,1.939,,,1.867,2.019,3
Loire,Auvergne-Rhône-Alpes,Le Coteau,1.967666666666667,2.0090000000000003,1.379,0.989,1.99,2.0295,3
Loire,Auvergne-Rhône-Alpes,Lentigny,1.919,,0.998,,1.899,1.949,1
Loire,Auvergne-Rhône-Alpes,Les Salles,2.13,,,1.168,2.136,2.2560000000000002,2
Loire,Auvergne-Rhône-Alpes,Lorette,1.924,1.99,,,,2.03,1
Loire,Auvergne-Rhône-Alpes,Mably,1.891,1.885,,0.847,1.88,1.997,1
Loire,Auvergne-Rhône-Alpes,Magneux-Haute-Rive,2.081,,1.424,1.054,2.0620000000000003,2.1470000000000002,2
Loire,Auvergne-Rhône-Alpes,Marlhes,1.99,1.99,,,,,1
Loire,Auvergne-Rhône-Alpes,Montbrison,1.9493333333333334,1.999,0.998,,1.9293333333333333,,3
Loire,Auvergne-Rhône-Alpes,Montrond-les-Bains,1.97,1.9725000000000001,1.149,,1.998,1.979,2
Loire,Auvergne-Rhône-Alpes,Noirétable,1.8395000000000001,1.919,,,,1.9795,2
Loire,Auvergne-Rhône-Alpes,Néronde,2.084,,,1.054,2.084,2.184,1
Loire,Auvergne-Rhône-Alpes,Panissières,1.99,1.99,,,,,1
Loire,Auvergne-Rhône-Alpes,Perreux,1.914,,,,1.935,2.069,1
Loire,Auvergne-Rhône-Alpes,Pouilly-sous-Charlieu,2.049,2.129,,,,2.209,1
Loire,Auvergne-Rhône-Alpes,Pélussin,1.959,,,,1.869,1.919,1
Loire,Auvergne-Rhône-Alpes,Renaison,1.969,,,,1.949,2.049,1
Loire,Auvergne-Rhône-Alpes,Riorges,1.9263333333333332,1.923,1.002,,1.899,1.9783333333333335,3
Loire,Auvergne-Rhône-Alpes,Rive-de-Gier,1.9240000000000002,1.99,0.998,,1.949,2.03,3
Loire,Auvergne-Rhône-Alpes,Roanne,1.9516666666666669,1.9803333333333333,1.128,,,2.0789999999999997,7
Loire,Auvergne-Rhône-Alpes,Roche-la-Molière,1.949,1.999,1.0785,,1.944,1.999,2
Loire,Auvergne-Rhône-Alpes,Saint-Alban-les-Eaux,1.939,2.01,,,,2.05,1
Loire,Auvergne-Rhône-Alpes,Saint-Bonnet-le-Château,1.978,2.145,1.146,,2.065,,2
Loire,Auvergne-Rhône-Alpes,Saint-Chamond,1.9260000000000002,1.877,1.169,,1.9029999999999998,1.955,3
Loire,Auvergne-Rhône-Alpes,Saint-Galmier,1.889,,,,1.886,1.98,1
Loire,Auvergne-Rhône-Alpes,Saint-Genest-Malifaux,1.97,1.99,,,,2.05,1
Loire,Auvergne-Rhône-Alpes,Saint-Germain-Laval,1.925,1.929,,,1.889,,1
Loire,Auvergne-Rhône-Alpes,Saint-Germain-Lespinasse,1.99,1.99,,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Haon-le-Châtel,1.989,2.019,,,,2.049,1
Loire,Auvergne-Rhône-Alpes,Saint-Héand,1.888,1.879,,,1.839,,1
Loire,Auvergne-Rhône-Alpes,Saint-Jean-Bonnefonds,2.179,,,1.089,2.179,2.299,1
Loire,Auvergne-Rhône-Alpes,Saint-Just-Saint-Rambert,1.939,,,,1.9375,1.9845000000000002,2
Loire,Auvergne-Rhône-Alpes,Saint-Just-en-Chevalet,1.939,1.968,1.045,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Just-la-Pendue,1.955,1.995,,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Marcellin-en-Forez,1.99,1.99,,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Martin-la-Plaine,1.969,,,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Michel-sur-Rhône,1.99,,1.039,,1.982,1.99,1
Loire,Auvergne-Rhône-Alpes,Saint-Nizier-sous-Charlieu,1.895,,,0.915,1.879,1.959,1
Loire,Auvergne-Rhône-Alpes,Saint-Priest-en-Jarez,1.888,1.85,0.984,,1.847,1.935,2
Loire,Auvergne-Rhône-Alpes,Saint-Priest-la-Prugne,,,,,,,1
Loire,Auvergne-Rhône-Alpes,Saint-Romain-la-Motte,1.899,1.979,1.12,,1.959,,1
Loire,Auvergne-Rhône-Alpes,Saint-Romain-le-Puy,1.899,1.919,0.998,,1.889,1.949,1
Loire,Auvergne-Rhône-Alpes,Saint-Symphorien-de-Lay,1.945,1.972,1.339,,,1.997,3
Loire,Auvergne-Rhône-Alpes,Saint-Étienne,1.9641428571428572,2.0095,1.1547142857142858,1.1594,1.9418461538461538,2.01225,14
Loire,Auvergne-Rhône-Alpes,Savigneux,1.9595,,0.998,,1.9445000000000001,1.9945,2
Loire,Auvergne-Rhône-Alpes,Sorbiers,1.967,1.882,1.072,,1.954,1.99,2
Loire,Auvergne-Rhône-Alpes,Sury-le-Comtal,1.9426666666666668,1.99,0.998,,1.9340000000000002,1.999,3
Loire,Auvergne-Rhône-Alpes,Unieux,1.9575,1.999,,,1.99,1.99,2
Loire,Auvergne-Rhône-Alpes,Usson-en-Forez,1.967,2.05,,,,2.15,1
Loire,Auvergne-Rhône-Alpes,Veauche,1.943,1.976,1.067,,1.942,1.999,1
Loire,Auvergne-Rhône-Alpes,Villars,1.919,,,0.984,1.868,1.944,1
Loire,Auvergne-Rhône-Alpes,Violay,1.99,,,,,1.99,1
Loire,Auvergne-Rhône-Alpes,Épercieux-Saint-Paul,1.961,,,,1.888,1.989,1
Loire-Atlantique,Pays de la Loire,Aigrefeuille-sur-Maine,1.923,,,,1.839,1.935,1
Loire-Atlantique,Pays de la Loire,Ancenis-Saint-Géréon,1.9245,1.966,0.977,0.96,1.8630000000000002,1.986,4
Loire-Atlantique,Pays de la Loire,Basse-Goulaine,1.913,,,0.919,1.871,1.979,1
Loire-Atlantique,Pays de la Loire,Batz-sur-Mer,2.101,,,,2.041,2.107,1
Loire-Atlantique,Pays de la Loire,Blain,1.9189999999999998,1.889,0.972,,1.868,1.9303333333333335,3
Loire-Atlantique,Pays de la Loire,Bouaye,1.92,1.93,,,,1.989,1
Loire-Atlantique,Pays de la Loire,Bouguenais,1.9537499999999999,1.99,1.0375,,1.9026666666666667,2.001666666666667,4
Loire-Atlantique,Pays de la Loire,Campbon,1.866,1.866,,,,1.901,1
Loire-Atlantique,Pays de la Loire,Carquefou,1.9153333333333336,1.9535,0.998,0.925,1.8715000000000002,1.9705,3
Loire-Atlantique,Pays de la Loire,Chaumes-en-Retz,1.909,1.919,,,1.889,1.979,1
Loire-Atlantique,Pays de la Loire,Châteaubriant,1.9439999999999997,2.0445,,0.829,1.88,1.993,5
Loire-Atlantique,Pays de la Loire,Clisson,1.9100000000000001,1.9144999999999999,0.968,,1.85,1.9585,2
Loire-Atlantique,Pays de la Loire,Couffé,1.99,1.99,,,,,1
Loire-Atlantique,Pays de la Loire,Couëron,1.9386666666666665,1.987,,,1.88,1.945,3
Loire-Atlantique,Pays de la Loire,Derval,1.979,,,,1.869,1.969,2
Loire-Atlantique,Pays de la Loire,Divatte-sur-Loire,1.909,,,,1.849,1.939,1
Loire-Atlantique,Pays de la Loire,Donges,1.939,,,,1.879,1.949,1
Loire-Atlantique,Pays de la Loire,Geneston,1.959,,0.998,,1.935,1.9725000000000001,2
Loire-Atlantique,Pays de la Loire,Gorges,1.99,,,,1.99,1.99,1
Loire-Atlantique,Pays de la Loire,Grandchamps-des-Fontaines,1.929,,,,1.845,1.935,1
Loire-Atlantique,Pays de la Loire,Guémené-Penfao,1.9344999999999999,1.929,,,1.984,1.9845000000000002,2
Loire-Atlantique,Pays de la Loire,Guérande,1.92925,1.945,,,1.9096666666666666,1.95725,4
Loire-Atlantique,Pays de la Loire,Gétigné,1.9300000000000002,1.889,0.994,,1.9065,1.9655,2
Loire-Atlantique,Pays de la Loire,Herbignac,1.879,,0.974,,1.849,1.938,1
Loire-Atlantique,Pays de la Loire,Héric,1.929,1.939,,,,1.969,1
Loire-Atlantique,Pays de la Loire,La Baule-Escoublac,1.998,2.039,,,1.9885000000000002,2.0715000000000003,2
Loire-Atlantique,Pays de la Loire,La Chapelle-Launay,1.879,,0.985,,1.848,1.937,1
Loire-Atlantique,Pays de la Loire,La Chapelle-des-Marais,1.893,,,,1.858,1.948,1
Loire-Atlantique,Pays de la Loire,La Chapelle-sur-Erdre,1.9176666666666666,,0.9964999999999999,0.925,1.86,1.947,4
Loire-Atlantique,Pays de la Loire,La Chevrolière,1.939,1.949,,,,2.069,1
Loire-Atlantique,Pays de la Loire,La Montagne,1.919,1.929,1.009,0.999,1.889,1.989,1
Loire-Atlantique,Pays de la Loire,La Plaine-sur-Mer,1.904,,,,1.862,1.95,1
Loire-Atlantique,Pays de la Loire,La Turballe,1.9495,,,,1.9075,1.9645000000000001,2
Loire-Atlantique,Pays de la Loire,Le Croisic,1.893,,0.998,,1.879,1.956,1
Loire-Atlantique,Pays de la Loire,Le Loroux-Bottereau,1.9015,,0.976,,1.8675000000000002,1.9485000000000001,2
Loire-Atlantique,Pays de la Loire,Le Pellerin,1.92,,,,1.889,1.989,1
Loire-Atlantique,Pays de la Loire,Le Pouliguen,1.893,,,,1.879,1.956,1
Loire-Atlantique,Pays de la Loire,Legé,1.898,,1.025,0.959,1.879,1.969,1
Loire-Atlantique,Pays de la Loire,Les Sorinières,1.99,,0.994,,1.973,1.99,1
Loire-Atlantique,Pays de la Loire,Ligné,1.889,,0.998,,1.869,1.959,1
Loire-Atlantique,Pays de la Loire,Loireauxence,1.97475,1.953,1.159,1.0265,1.99,2.0058,5
Loire-Atlantique,Pays de la Loire,Machecoul-Saint-Même,1.909,1.915,0.989,,,1.965,1
Loire-Atlantique,Pays de la Loire,Malville,1.959,1.971,,,,1.999,1
Loire-Atlantique,Pays de la Loire,Mesquer,1.91,1.95,,,,1.995,1
Loire-Atlantique,Pays de la Loire,Missillac,1.985,,,,1.964,,1
Loire-Atlantique,Pays de la Loire,Montoir-de-Bretagne,1.879,,0.989,,1.859,1.979,1
